"id","name","ima","imayear","yeardiscovery","yearrruff","yearminref","yearmintype","strunz10ed1","strunz10ed2","strunz10ed3","strunz10ed4","ima_status","shortcode_ima","loccount"
"2592","Matildite","1","0","1883","1883","1877","\N","2","J","A","20","9","Mtd","322"
"27412","Matioliite","1","2005",,"2005","\N","\N","8","D","K","15","1","Mti","4"
"2593","Matlockite","6","0","1851","1851","1851","1851","3","D","C","25","9","Mtl","44"
"11158","Matsubaraite","1","2000",,"2000","\N","\N","9","B","E","70","1","Mbr","2"
"2595","Mattagamite","1","0","1973","1972","1970","\N","2","E","B","10a","1","Mtg","9"
"2596","Matteuccite","6","0",,"1952","1952","\N","7","C","D","05","9","Mtt","3"
"2597","Mattheddleite","1","1985",,"1985","1987","\N","9","A","H","25","1","Mhd","40"
"2598","Matulaite","1","1977","1977","1977","1980","\N","8","D","K","30","1","Mat","11"
"47778","Matyhite","0","\N",,"2016","\N","2019","8","A","C","25","1","Myh","1"
"2599","Maucherite","6","0","1913","1913","1913","\N","2","A","B","15","9","Muc","192"
"53869","Mauriziodiniite","1","2013",,"2019","\N","2020","3","C","L","05","1","Mzd","1"
"38826","Mavlyanovite","1","2008",,"2008","1960","2009","1","B","B","05","1","Mav","2"
"2603","Mawbyite","1","1988","1988","1988","1989","\N","8","C","G","15","1","Mby","26"
"2604","Mawsonite","1","0","1965","1964","1965","1965","2","C","B","20","1","Maw","114"
"2605","Maxwellite","1","1987","1987","1987","1991","\N","8","B","H","10","1","Max","4"
"7172","Mayingite","1","0",,"1993","1995","1995","2","E","B","25","1","Myg","3"
"27205","Mazzettiite","1","2004",,"2004","\N","\N","2","L","B","40","1","Mzt","1"
"2607","Mazzite-Mg","1","0","1974","1973","1974","\N","9","G","C","20","1","Maz-Mg","2"
"27399","Mazzite-Na","1","2003","1990","2003","\N","\N","9","G","C","20","1","Maz-Na","2"
"2608","Mbobomkulite","1","1979","1979","1979","1980","\N","5","N","D","10","1","Mbb","2"
"2609","Mcallisterite","1","1963","1963","1963","1964","\N","6","F","A","10","1","Mcl","9"
"7173","Mcalpineite","1","0","1994","1992","1994","\N","7","A","B","55","1","Map","15"
"2610","Mcauslanite","1","1986","1986","1986","1988","\N","8","D","B","60","1","Mas","1"
"2611","Mcbirneyite","1","0","1987","1985","1982","1987","8","A","B","35","1","Mbn","3"
"2612","Mcconnellite","1","0","1976","1967","1949","1976","4","A","B","15","1","Mcn","3"
"7174","Mccrillisite","1","0","1994","1991","1994","\N","8","C","A","20","1","Mcr","1"
"2613","Mcgillite","1","1979","1979","1979","1980","\N","9","E","E","10","1","Mcg","4"
"2614","Mcgovernite","6","0","1927","1927","1978","\N","8","B","E","45","9","Mgv","1"
"2615","Mcguinnessite","1","0",,"1977","1981","1981","5","B","A","10","1","Mgu","37"
"2617","Mckelveyite-(Y)","1","0",,"1964","1965","\N","5","C","C","05","1","Mkv-Y","13"
"2619","Mckinstryite","1","0","1966","1966","1958","1966","2","B","A","40","1","Mck","70"
"2620","Mcnearite","1","0","1981","1980","1981","1981","8","C","J","55","1","Mnr","6"
"2624","Medaite","1","0","1982","1979","1981","\N","9","B","J","30","1","Med","6"
"2625","Medenbachite","1","1993","1984","1993","1996","1996","8","B","K","10","1","Mdb","5"
"43939","Meerschautite","1","2013",,"2013","\N","\N","2","H","B","25","1","Mee","1"
"2626","Megacyclite","1","0","1993","1991","1993","\N","9","C","P","10","1","Mgc","3"
"10655","Megakalsilite","1","2001",,"2001","\N","\N","9","F","A","05","1","Mks","1"
"39893","Megawite","1","2010",,"2009","\N","\N","4","C","C","30","1","Mgw","1"
"46586","Meieranite","1","2015",,"2015","\N","2019","9","D","O","15","1","Mei","1"
"46488","Meierite","1","2014",,"2014","\N","2016","9","G","F","60","1","Mir","1"
"54343","Meifuite","0","\N",,"2020","\N","\N","0","0","0",,"5","Mf","1"
"2627","Meionite","6","0","1801","1801","1851","\N","9","F","B","15","9","Me","204"
"43905","Meisserite","1","2013",,"2013","\N","\N","7","E","C","45","1","Mss","1"
"52180","Meitnerite","0","\N",,"2017","\N","2018","7","E","B","05","1","Mne","2"
"2628","Meixnerite","1","0","1975","1974","1975","\N","4","F","L","05","1","Mxn","6"
"41151","Mejillonesite","1","2011",,"2010","\N","\N","8","D","0",,"1","Mej","2"
"46427","Melanarsite","1","2014",,"2014","\N","\N","8","B","H","75","1","Mea","1"
"2629","Melanocerite-(Ce)","1","0","Pre ","1887","1887","\N","9","A","J","20","9","Mcrt-Ce","12"
"2630","Melanophlogite","1","0","1876","1876","1876","\N","4","D","A","25","1","Mp","46"
"2631","Melanostibite","1","0","1892","1893","1893","\N","4","C","B","05","9","Mlsb","3"
"2632","Melanotekite","6","0","1880","1880","1991","\N","9","B","E","80","9","Mtk","25"
"2623","Melanothallite","6","0","1870","1870","1870","\N","3","D","A","05","9","Mlth","7"
"2622","Melanovanadite","6","0","1921","1921","1921","1921","4","H","E","05","9","Mvd","22"
"54022","Melansonite","0","\N",,"2019","\N","\N","9","E","B","05","5","Mso","1"
"2633","Melanterite","6","0","Know","0","1832","\N","7","C","B","35","9","Mln","1053"
"46639","Melcherite","1","2015",,"2015","\N","2018","7","G","B","60","1","Mlh","1"
"29310","Melilite Group","0","0",,"\N","1974","\N","0","0","0",,"0","Mll","347"
"2636","Meliphanite","1","0","1852","1852","1852","\N","9","D","P","05","9","Mph","50"
"2637","Melkovite","1","0","1968","1968","1969","\N","8","D","M","15","1","Mko","4"
"28998","Melliniite","1","2005",,"2005","\N","\N","1","B","D","20","1","Mli","6"
"2638","Mellite","6","0","1789","1793","1789","\N","10","A","C","05","9","Mel","12"
"46111","Mellizinkalite","1","2014",,"2014","\N","2015","3","A","0",,"1","Mzk","1"
"2639","Melonite","6","0","1868","1868","1868","1868","2","E","A","20","9","Mlt","239"
"2640","Mélonjosephite","1","0",,"1973","1973","\N","8","B","G","10","1","Mjo","7"
"41603","Menchettiite","1","2011",,"2011","\N","\N","2","J","B","40a","1","Men","1"
"40154","Mendeleevite-(Ce)","1","2010",,"2009","\N","2013","9","H","G","20","1","Mdl-Ce","1"
"46701","Mendeleevite-(Nd)","1","2015",,"2015","\N","\N","9","H","G","20","1","Mdl-Nd","1"
"46105","Mendigite","1","2014",,"2014","\N","\N","9","0","0",,"1","Mdg","2"
"2641","Mendipite","6","0","1839","1824","1823","\N","3","D","C","70","9","Mdi","19"
"41947","Mendozavilite-KCa","1","2011",,"2011","\N","2012","7","G","B","50","1","Mdz-KCa","1"
"41946","Mendozavilite-NaCu","1","2011",,"2011","\N","2012","7","G","B","50","1","Mdz-NaCu","2"
"2642","Mendozavilite-NaFe","11","2010","1980","1982","1986","1986","7","G","B","45","1","Mdz-NaFe","5"
"2643","Mendozite","6","0","1868","1868","1828","\N","7","C","C","15","9","Mz","37"
"2644","Meneghinite","6","0","1852","1852","1852","\N","2","H","B","05b","9","Meg","186"
"27607","Menezesite","1","2005",,"2005","\N","2008","4","F","N","05","1","Mze","1"
"53055","Mengeite","1","2013",,"2018","\N","\N","8","D","J","50","5","Mge","1"
"47016","Mengxianminite","1","2015",,"2015","\N","2017","6","A","B","90","1","Mgx","1"
"26383","Meniaylovite","1","2002",,"2002","1981","\N","3","C","G","10","1","Myl","7"
"26401","Menshikovite","1","1993",,"1993","\N","2002","2","A","C","20c","1","Mnv","18"
"42520","Menzerite-(Y)","1","2009","2009","2009","\N","2010","9","A","D","25","1","Mzr-Y","2"
"2646","Mercallite","6","0","1935","1935","1856","\N","7","A","D","10","9","Mec","5"
"2647","Mercury","6","0",,"0","1931","\N","1","A","D","05","9","Hg","431"
"2648","Mereheadite","1","0",,"1996","1998","\N","3","D","C","45","1","Mrh","6"
"2649","Mereiterite","1","0","1995","1993","1995","\N","7","C","C","55","1","Mtr","6"
"50234","Merelaniite","0","\N",,"2016","\N","\N","2","H","F","25a","1","Ml","1"
"2650","Merenskyite","1","0","1966","1965","1966","1966","2","E","A","20","1","Mrk","188"
"31726","Meridianiite","1","2007","2007","2007","1837","\N","7","C","B","90","1","Mdn","3"
"2651","Merlinoite","1","0","1977","1976","1977","\N","9","G","C","15","1","Mrl","18"
"2652","Merrihueite","1","0","1965","1965","1965","\N","9","C","M","05","1","Mhu","5"
"6577","Merrillite","1","1976",,"1917","1883","\N","8","A","C","45","9","Mer","246"
"2654","Mertieite-I","1","0","1973","1971","1973","\N","2","A","C","15b","1","Met-I","18"
"2655","Mertieite-II","1","0","1973","1973","1973","\N","2","A","C","10b","1","Met-II","56"
"2656","Merwinite","6","0","1921","1921","1921","\N","9","A","D","15","9","Mw","28"
"46888","Mesaite","1","2015",,"2015","\N","\N","8","F","C","35","1","Msa","1"
"2657","Mesolite","6","0","1816","1813","1801","1801","9","G","A","05","9","Mes","513"
"2658","Messelite","6","0","1889","1890","1890","\N","8","C","G","05","9","Msl","50"
"2659","Meta-aluminite","1","0",,"1967","1968","\N","7","D","C","05","1","Ma","8"
"2660","Meta-alunogen","7","0",,"1942","1942","\N","7","C","B","45","25","Malg","11"
"2661","Meta-ankoleite","1","1963",,"1963","1965","1966","8","E","B","15","1","Mak","13"
"2662","Meta-autunite","6","0","1904","1904","1904","\N","8","E","B","10","9","Maut","439"
"2668","Metaborite","1","0","1964","1964","1963","1964","6","G","D","10","1","Mbo","4"
"2669","Metacalciouranoite","1","0","1973","1971","1973","1973","4","G","B","20","1","Mcu","1"
"2670","Metacinnabar","6","0",,"1870","1870","1870","2","C","B","05a","9","Mcin","292"
"2671","Metadelrioite","1","0","1970","1967","1970","1970","4","H","G","40","1","Mdlr","2"
"2663","Metahaiweeite","1","1959",,"1959","1959","1959","9","A","K","25","1","Mhwe","2"
"2673","Metaheinrichite","6","0","1958","1958","1958","\N","8","E","B","10","9","Mhrc","23"
"2674","Metahewettite","6","0","1914","1914","1914","\N","4","H","E","15","9","Mhew","66"
"2675","Metahohmannite","6","0","1938","1938","1889","\N","7","D","B","30","9","Mhoh","9"
"2676","Metakahlerite","6","0","1958","1958","1958","\N","8","E","B","10","9","Mkah","20"
"2677","Metakirchheimerite","6","0","1958","1958","1958","1958","8","E","B","10","9","Mki","7"
"2678","Metaköttigite","1","0",,"1979","1982","1982","8","C","E","85","1","Mköt","1"
"2679","Metalodèvite","1","0","1972","1972","1972","\N","8","E","D","10","1","Mldv","8"
"2680","Metamunirite","1","0","1991","1990","1984","1991","4","H","D","20","1","Mmni","14"
"3705","Metanatroautunite","6","0","1957","1957","\N","\N","8","E","B","10","9","Mnaut","10"
"2681","Metanováčekite","1","0",,"1964","1951","\N","8","E","B","10","1","Mnvč","30"
"39220","Metarauchite","1","2008",,"2008","\N","2010","8","E","B","05","1","Mrau","7"
"2682","Metarossite","6","0","1927","1927","1928","1928","4","H","D","10","9","Mrs","40"
"2664","Metasaléeite","6","1950",,"1950","1950","\N","8","E","B","10","9","Mslé","14"
"2683","Metaschoderite","1","0","1960","1962","1960","1962","8","C","E","70","1","Msdr","3"
"2684","Metaschoepite","6","0","1960","1960","1960","\N","4","G","A","05","9","Mshp","20"
"2685","Metasideronatrite","6","0","1938","1938","1938","\N","7","D","F","20","9","Mnat","34"
"2686","Metastibnite","6","0","1888","1888","1888","\N","2","D","B","05","9","Msbn","101"
"2687","Metastudtite","1","0","1983","1981","1974","\N","4","G","A","15","1","Mstu","5"
"2688","Metaswitzerite","1","0","1967","1967","1967","\N","8","C","E","25","1","Msw","27"
"50356","Metatamboite","0","\N",,"2016","\N","2019","4","J","N","40","1","Mtm","1"
"30808","Metathénardite","1","2016","1905","2015","1905","2019","7","A","C","30","1","Mthn","6"
"2689","Metatorbernite","6","0","1916","1916","1861","\N","8","E","B","10","9","Mtor","512"
"2690","Metatyuyamunite","6","0","1953","1954","1953","\N","4","H","B","25","9","Mtyu","154"
"46644","Metauramphite","7","0",,"1957","1966","\N","8","0","0",,"25","Murp","\N"
"2665","Metauranocircite-I","6","0","1904","1904","1938","\N","8","E","B","10","9","Murc-I","44"
"2666","Metauranopilite","1","2008","1951","1935","1935","\N","7","E","A","05","9","Mup","7"
"2667","Metauranospinite","6","0","1904","1958","1953","\N","8","E","B","10","9","Musp","17"
"53690","Metauroxite","0","\N",,"2019","\N","2020","10","A","B","52","1","Murx","1"
"2691","Metavandendriesscheite","6","0","1960","1960","1960","1960","4","G","B","40","9","Mvdd","3"
"2692","Metavanmeersscheite","1","1981","1981","1981","1982","\N","8","E","C","20","1","Mvms","5"
"2693","Metavanuralite","1","1970","1970","1970","1970","\N","4","H","B","20","1","Mvnr","4"
"2694","Metavariscite","1","0","1925","1925","1912","\N","8","C","D","05","9","Mvar","28"
"2621","Metavauxite","6","0","1927","1927","1927","\N","8","D","C","25","9","Mvx","3"
"2695","Metavivianite","1","0","1974","1973","1974","1974","8","D","C","25","1","Mviv","34"
"2696","Metavoltine","6","0","1883","1883","1883","\N","7","D","F","35","9","Mvt","96"
"2697","Metazellerite","1","1965","1965","1965","1966","\N","5","E","C","10","1","Mzel","4"
"2698","Metazeunerite","6","0","1937","1937","1872","\N","8","E","B","10","9","Mzeu","217"
"7178","Meurigite-K","1","1995","1995","1995","1996","\N","8","D","J","20","1","Meu-K","21"
"32197","Meurigite-Na","1","2007",,"2007","\N","\N","8","D","J","20","1","Meu-Na","7"
"2699","Meyerhofferite","6","0","1914","1914","1914","\N","6","C","A","30","9","Mhf","26"
"2700","Meymacite","1","0","1961","1874","1874","\N","4","F","J","05","9","Mym","11"
"52991","Meyrowitzite","0","\N",,"2018","\N","2019","5","E","C","20","1","Mey","1"
"2701","Mgriite","1","0","1982","1980","1966","\N","2","L","A","45","1","Mgi","2"
"46512","Mianningite","1","2014",,"2014","1983","\N","4","C","C","20","1","Min","5"
"2702","Miargyrite","6","0","1824","1829","1805","\N","2","H","A","10","9","May","361"
"7250","Miassite","1","1997","1981","1997","\N","\N","2","B","C","05","1","Mia","12"
"6728","Mica Group","0","0",,"\N","1882","\N","0","0","0",,"0","Mca","2049"
"54028","Michalskiite","0","\N",,"2019","\N","\N","8","A","B","40","5","Mcs","1"
"10390","Micheelsenite","1","0","1971","1999","\N","2001","8","D","O","30","1","Msn","4"
"2703","Michenerite","1","0","1958","1958","1958","\N","2","E","B","25","9","Mch","148"
"54253","Michitoshiite-(Cu)","1","2013",,"2020","\N","\N","0","0","0",,"5","Mhs-Cu","1"
"2704","Microcline","6","0","1830","1830","1830","\N","9","F","A","30","9","Mcc","5667"
"2705","Microlite Group","11","2010","1835","\N","1835","\N","4","0","0",,"0","Mic","530"
"2706","Microsommite","6","0","1872","1872","1872","\N","9","F","B","05","9","Msm","8"
"28996","Middendorfite","1","2005",,"2005","\N","2006","9","E","J","10","1","Mdd","1"
"47562","Middlebackite","1","2016",,"2015","\N","2019","10","A","B","50","1","Mbk","5"
"46143","Mieite-(Y)","1","2014",,"2014","\N","2015","9","A","G","25","1","Mi-Y","1"
"2707","Miersite","6","0","1898","1898","1898","\N","3","A","A","05","9","Mier","14"
"29258","Miessiite","1","2006",,"2006","\N","\N","2","A","C","15a","1","Mie","1"
"39333","Miguelromeroite","1","2009",,"2008","\N","\N","8","C","B","10","1","Mig","5"
"2708","Miharaite","1","0",,"1976","1980","1980","2","L","B","05","1","Mih","20"
"2709","Mikasaite","1","0","1994","1992","1973","1994","7","A","B","05","1","Mik","7"
"55313","Mikehowardite","1","2013",,"2021","\N","\N","0","0","0",,"5","Mhw","1"
"53137","Milanriederite","0","\N",,"2018","\N","2019","9","B","G","35","1","Mlrd","2"
"2710","Milarite","6","0","1870","1870","1870","\N","9","C","M","05","9","Mil","179"
"2711","Millerite","6","0","1845","1845","1845","1845","2","C","C","20","9","Mlr","1227"
"2712","Millisite","6","0","1930","1930","1930","1930","8","D","L","10","9","Mill","17"
"2713","Millosevichite","6","0","1913","1913","1913","1913","7","A","B","05","9","Msv","22"
"46965","Millsite","1","2015","1991","2015","\N","2018","4","J","M","25","1","Mls","1"
"27539","Milotaite","1","2003",,"2003","\N","\N","2","E","B","25","1","Mio","1"
"2714","Mimetite","6","0","1832","1832","1787","\N","8","B","N","05","9","Mim","1297"
"53687","Minakawaite","0","\N",,"2019","\N","2019","2","C","C","15","1","Mka","1"
"2716","Minasgeraisite-(Y)","1","1983","1983","1983","1986","1986","9","A","J","20","1","Mgr-Y","7"
"2717","Minasragrite","6","0","1915","1915","1915","1915","7","D","B","20","9","Mra","2"
"2718","Mineevite-(Y)","1","0",,"1991","1992","\N","5","B","F","25","1","Mev-Y","1"
"2719","Minehillite","1","0","1984","1983","1984","\N","9","E","E","75","1","Mhl","1"
"2720","Minguzzite","6","0","1955","1955","1938","1955","10","A","B","25","9","Mzz","2"
"2721","Minium","6","0","1806","1806","1932","\N","4","B","D","05","9","Mnm","297"
"43885","Minjiangite","1","2013",,"2013","\N","\N","8","C","A","85","1","Mjg","1"
"2722","Minnesotaite","6","0","1944","1944","1944","\N","9","E","C","05","9","Mns","71"
"43349","Minohlite","1","2012",,"2012","1984","2013","7","D","D","50","1","Mnh","8"
"2723","Minrecordite","1","0","1982","1980","1982","1982","5","A","B","10","1","Mrd","11"
"2724","Minyulite","6","0","1933","1933","1933","1933","8","D","H","05","9","Myu","35"
"2725","Mirabilite","6","0","1845","1845","1782","\N","7","C","D","10","9","Mrb","250"
"55116","Mirnyite","1","2013",,"2020","\N","\N","0","0","0",,"5","Mny","1"
"45977","Misakiite","1","2013",,"2013","\N","2017","3","D","A","10c","1","Msk","2"
"2726","Misenite","6","0","1849","1849","1849","1849","7","A","D","15","9","Mse","6"
"2727","Miserite","6","0","1950","1950","1950","1950","9","D","G","85","9","Mis","16"
"2728","Mitridatite","6","0","1914","1914","1910","\N","8","D","H","30","9","Mit","154"
"52901","Mitrofanovite","1","2013",,"2018","\N","2019","1","A","H",,"1","Mfv","1"
"7179","Mitryaevaite","1","1991",,"1991","1997","\N","8","D","B","25","1","Myv","4"
"2729","Mitscherlichite","6","0","1925","1925","1887","\N","3","C","J","15","9","Mits","6"
"2730","Mixite","6","0","1879","1880","1875","\N","8","D","L","15","9","Mix","196"
"42835","Miyahisaite","1","2011",,"2011","\N","2012","8","B","N","05","1","Miy","1"
"55383","Moabite","0","\N",,"2021","\N","\N","0","0","0",,"5","Mab","1"
"2737","Moctezumite","1","0","1961","1965","1965","\N","4","J","K","65","1","Moc","3"
"2738","Modderite","6","0","1923","1923","1923","1923","2","C","C","15","9","Mod","8"
"27689","Moëloite","1","1998",,"1998","1983","\N","2","H","C","25","1","Moë","12"
"2739","Mogánite","1","0","1984","1984","1976","\N","4","D","A","20","1","Mog","60"
"27487","Mogovidite","1","2004",,"2004","\N","\N","9","C","O","10","1","Mgo","1"
"2741","Mohite","1","0","1982","1981","1974","1982","2","C","B","15b","1","Moh","7"
"46582","Möhnite","1","2015",,"2014","\N","\N","7","A","C","35","1","Möh","1"
"2742","Mohrite","1","0","1964","1964","1964","\N","7","C","C","60","1","Mhr","20"
"2743","Moissanite","6","0",,"1905","1905","\N","1","D","A",,"9","Moi","77"
"46069","Mojaveite","1","2013",,"2013","\N","\N","7","B","B","80","1","Moj","11"
"50352","Molinelloite","0","\N",,"2016","\N","\N","8","D","C","67","5","Mnl","2"
"2744","Moluranite","6","0","1959","1957","1957","\N","7","H","A","15","9","Mlu","6"
"2746","Molybdenite","6","0",,"1796","1904","\N","2","E","A","30","9","Mol","6433"
"2748","Molybdite","1","0","1854","1907","1858","\N","4","E","0","10","9","Myb","160"
"2734","Molybdofornacite","1","1982",,"1982","1983","1983","7","F","C","10","1","Mfor","20"
"2733","Molybdomenite","6","0","1882","1882","1839","\N","4","J","F","05","9","Mdm","22"
"2735","Molybdophyllite","6","0","1901","1901","1901","\N","9","H","H","25","9","Mdp","4"
"2749","Molysite","6","0","1868","1868","1819","\N","3","A","C","10","9","My","14"
